Product_Name,Category,Brand,Price,Rating,Review_Text,Skin_Type,Age_Group,Purchase_Platform,Recommendation
Clinique CC Cream Author,CC Cream,Clinique,1850.29,3,Takes time to show results. Not sure if I’d repurchase.,Dry,35-44,Flipkart,No
Maybelline Highlighter Citizen,Highlighter,Maybelline,2717.19,3,"Decent product for the price, but texture could be better.",Sensitive,55+,Flipkart,No
Rare Beauty Exfoliator Page,Exfoliator,Rare Beauty,506.48,5,One of the best products I’ve tried! Totally satisfied.,Oily,55+,Amazon,Yes
Rare Beauty Foundation Someone,Foundation,Rare Beauty,1201.41,2,Not worth the hype. I regret buying it.,Sensitive,35-44,Sephora,No
Minimalist Exfoliator Degree,Exfoliator,Minimalist,1948.36,1,Too oily and sticky for my skin type.,Oily,45-54,Brand Website,No
Fenty Beauty Color Corrector Word,Color Corrector,Fenty Beauty,2004.37,5,Great texture and long-lasting effect — definitely worth the price!,Dry,18-24,Tira Beauty,Yes
Lakme Toner Beautiful,Toner,Lakme,572.23,4,Great texture and long-lasting effect — definitely worth the price!,Normal,55+,Brand Website,Yes
L'Oréal Sheet Mask Along,Sheet Mask,L'Oréal,1189.87,1,Didn’t work for my skin at all. Caused mild irritation.,Normal,18-24,Amazon,No
Lakme Lipstick Product,Lipstick,Lakme,841.99,4,One of the best products I’ve tried! Totally satisfied.,Dry,25-34,Flipkart,Yes
L'Oréal Lip Gloss Government,Lip Gloss,L'Oréal,2151.89,2,Not worth the hype. I regret buying it.,Normal,35-44,Brand Website,No
Charlotte Tilbury Lipstick Beyond,Lipstick,Charlotte Tilbury,3402.79,4,Lightweight and hydrating. It blends beautifully and feels premium.,Oily,55+,Tira Beauty,Yes
Fenty Beauty Highlighter Accept,Highlighter,Fenty Beauty,1167.0,3,"Decent product for the price, but texture could be better.",Sensitive,18-24,Myntra,No
Charlotte Tilbury Foundation Friend,Foundation,Charlotte Tilbury,1618.29,4,Absolutely love this product! My skin feels so smooth and radiant.,Dry,35-44,Amazon,Yes
Estee Lauder Clay Mask Population,Clay Mask,Estee Lauder,3070.54,1,Made my skin break out. Wouldn’t recommend.,Normal,18-24,Amazon,No
Chanel Moisturizer Scene,Moisturizer,Chanel,1834.25,3,"Works fine, but I’ve used better alternatives.",Oily,25-34,Nykaa,No
L'Oréal Lip Gloss Open,Lip Gloss,L'Oréal,1061.14,1,Totally disappointed. Waste of money.,Oily,45-54,Nykaa,No
Estee Lauder Lip Gloss Health,Lip Gloss,Estee Lauder,1804.8,3,"Decent product for the price, but texture could be better.",Normal,25-34,Flipkart,No
Lakme Bronzer Party,Bronzer,Lakme,3284.66,4,Great texture and long-lasting effect — definitely worth the price!,Dry,45-54,Myntra,Yes
Minimalist Sheet Mask Oil,Sheet Mask,Minimalist,557.51,5,Perfect for my skin type. I can already see a glow after a few uses.,Dry,18-24,Tira Beauty,Yes
Chanel Moisturizer Church,Moisturizer,Chanel,471.5,5,Smells amazing and the packaging is super cute. Highly recommend!,Normal,18-24,Tira Beauty,Yes
Huda Beauty BB Cream One,BB Cream,Huda Beauty,1594.21,4,Absolutely love this product! My skin feels so smooth and radiant.,Dry,25-34,Amazon,Yes
Colorbar Lip Gloss Son,Lip Gloss,Colorbar,1445.29,2,Smells weird and the texture feels heavy.,Sensitive,55+,Nykaa,No
The Ordinary Foundation Stock,Foundation,The Ordinary,2967.93,1,Totally disappointed. Waste of money.,Normal,25-34,Flipkart,No
L'Oréal Serum Pass,Serum,L'Oréal,2236.32,5,Perfect for my skin type. I can already see a glow after a few uses.,Combination,45-54,Amazon,Yes
Lakme BB Cream Recognize,BB Cream,Lakme,681.21,3,"It’s okay, not bad but not great either.",Combination,55+,Amazon,No
L'Oréal Moisturizer Range,Moisturizer,L'Oréal,2571.89,3,Takes time to show results. Not sure if I’d repurchase.,Normal,45-54,Tira Beauty,No
Fenty Beauty Lip Gloss Look,Lip Gloss,Fenty Beauty,2721.99,5,Does exactly what it claims. My go-to product now!,Sensitive,25-34,Brand Website,Yes
Chanel Lip Gloss Trial,Lip Gloss,Chanel,2883.98,1,Didn’t work for my skin at all. Caused mild irritation.,Dry,35-44,Myntra,No
Fenty Beauty Lipstick Fast,Lipstick,Fenty Beauty,2618.79,3,"Decent product for the price, but texture could be better.",Combination,35-44,Myntra,No
L'Oréal Color Corrector Person,Color Corrector,L'Oréal,2917.58,4,Smells amazing and the packaging is super cute. Highly recommend!,Oily,45-54,Flipkart,Yes
Chanel Sunscreen Soldier,Sunscreen,Chanel,2350.16,5,Lightweight and hydrating. It blends beautifully and feels premium.,Normal,55+,Brand Website,Yes
Lakme Exfoliator Campaign,Exfoliator,Lakme,2457.45,1,Too oily and sticky for my skin type.,Combination,25-34,Tira Beauty,No
Kylie Cosmetics Foundation Gun,Foundation,Kylie Cosmetics,3266.06,3,Takes time to show results. Not sure if I’d repurchase.,Dry,55+,Flipkart,No
Dior CC Cream Money,CC Cream,Dior,2939.13,3,"Works fine, but I’ve used better alternatives.",Dry,55+,Flipkart,No
Dior Cleanser Sound,Cleanser,Dior,635.87,2,Not worth the hype. I regret buying it.,Combination,45-54,Amazon,No
Minimalist Foundation Recent,Foundation,Minimalist,1253.62,4,Great texture and long-lasting effect — definitely worth the price!,Normal,18-24,Brand Website,Yes
Fenty Beauty Highlighter Blue,Highlighter,Fenty Beauty,1727.7,2,Too oily and sticky for my skin type.,Sensitive,18-24,Brand Website,No
Clinique BB Cream Opportunity,BB Cream,Clinique,1301.79,2,Didn’t work for my skin at all. Caused mild irritation.,Normal,55+,Amazon,No
Colorbar Toner Grow,Toner,Colorbar,2620.9,4,Does exactly what it claims. My go-to product now!,Dry,25-34,Amazon,Yes
Charlotte Tilbury Moisturizer Door,Moisturizer,Charlotte Tilbury,592.81,5,Great texture and long-lasting effect — definitely worth the price!,Dry,25-34,Tira Beauty,Yes
Minimalist Serum Nature,Serum,Minimalist,2214.09,5,Smells amazing and the packaging is super cute. Highly recommend!,Oily,55+,Brand Website,Yes
Fenty Beauty Lipstick Great,Lipstick,Fenty Beauty,1279.64,3,Average product — didn’t see a huge difference.,Normal,55+,Brand Website,No
Lakme Lip Gloss Democrat,Lip Gloss,Lakme,892.81,1,Made my skin break out. Wouldn’t recommend.,Dry,35-44,Myntra,No
MAC Cleanser Condition,Cleanser,MAC,2471.0,4,Does exactly what it claims. My go-to product now!,Oily,55+,Flipkart,Yes
Rare Beauty Cleanser Western,Cleanser,Rare Beauty,3419.94,4,Perfect for my skin type. I can already see a glow after a few uses.,Combination,45-54,Nykaa,Yes
The Ordinary Exfoliator Five,Exfoliator,The Ordinary,2818.66,4,One of the best products I’ve tried! Totally satisfied.,Oily,18-24,Brand Website,Yes
Maybelline Lip Gloss Some,Lip Gloss,Maybelline,3160.22,4,One of the best products I’ve tried! Totally satisfied.,Sensitive,55+,Sephora,Yes
Rare Beauty Bronzer Executive,Bronzer,Rare Beauty,2198.81,1,Not worth the hype. I regret buying it.,Combination,45-54,Amazon,No
Kylie Cosmetics BB Cream Development,BB Cream,Kylie Cosmetics,3461.76,2,Not worth the hype. I regret buying it.,Normal,55+,Myntra,No
Colorbar Color Corrector Story,Color Corrector,Colorbar,248.52,2,Made my skin break out. Wouldn’t recommend.,Combination,18-24,Amazon,No
Minimalist Sunscreen Expert,Sunscreen,Minimalist,349.91,2,Made my skin break out. Wouldn’t recommend.,Oily,18-24,Flipkart,No
Chanel Exfoliator Always,Exfoliator,Chanel,2368.58,1,Not worth the hype. I regret buying it.,Oily,25-34,Tira Beauty,No
Colorbar Lip Gloss Defense,Lip Gloss,Colorbar,1026.07,1,Totally disappointed. Waste of money.,Dry,25-34,Flipkart,No
Lakme Sunscreen Cup,Sunscreen,Lakme,3348.67,4,Affordable yet effective — my skin has never looked better!,Dry,45-54,Tira Beauty,Yes
Kylie Cosmetics Face Oil Enter,Face Oil,Kylie Cosmetics,2909.16,1,Not worth the hype. I regret buying it.,Oily,35-44,Flipkart,No
Colorbar Cleanser Term,Cleanser,Colorbar,2513.76,3,Average product — didn’t see a huge difference.,Combination,25-34,Flipkart,No
MAC Serum Too,Serum,MAC,2782.25,4,Perfect for my skin type. I can already see a glow after a few uses.,Dry,35-44,Myntra,Yes
Dior Sunscreen Nature,Sunscreen,Dior,1890.77,3,"Decent product for the price, but texture could be better.",Normal,35-44,Tira Beauty,No
Kylie Cosmetics Clay Mask Trip,Clay Mask,Kylie Cosmetics,2749.63,2,Made my skin break out. Wouldn’t recommend.,Normal,55+,Flipkart,No
L'Oréal Clay Mask Million,Clay Mask,L'Oréal,2343.74,4,Affordable yet effective — my skin has never looked better!,Combination,18-24,Sephora,Yes
Lakme Face Oil Next,Face Oil,Lakme,2025.59,5,Smells amazing and the packaging is super cute. Highly recommend!,Sensitive,55+,Myntra,Yes
Chanel Blush Home,Blush,Chanel,2876.2,1,Made my skin break out. Wouldn’t recommend.,Combination,35-44,Sephora,No
Colorbar Countour Unit,Countour,Colorbar,3170.2,3,"Works fine, but I’ve used better alternatives.",Combination,35-44,Amazon,No
Estee Lauder Lipstick Fly,Lipstick,Estee Lauder,2327.78,2,Didn’t work for my skin at all. Caused mild irritation.,Dry,18-24,Tira Beauty,No
L'Oréal Sunscreen Of,Sunscreen,L'Oréal,799.65,5,Perfect for my skin type. I can already see a glow after a few uses.,Sensitive,45-54,Nykaa,Yes
Chanel Color Corrector Particularly,Color Corrector,Chanel,1772.66,3,Takes time to show results. Not sure if I’d repurchase.,Normal,55+,Sephora,No
L'Oréal Color Corrector Pass,Color Corrector,L'Oréal,2662.37,3,Average product — didn’t see a huge difference.,Combination,18-24,Amazon,No
Estee Lauder BB Cream Your,BB Cream,Estee Lauder,3393.14,2,Too oily and sticky for my skin type.,Sensitive,35-44,Sephora,No
Charlotte Tilbury Face Oil Find,Face Oil,Charlotte Tilbury,2213.14,3,Average product — didn’t see a huge difference.,Oily,45-54,Myntra,No
Huda Beauty Lip Gloss Easy,Lip Gloss,Huda Beauty,511.8,4,Smells amazing and the packaging is super cute. Highly recommend!,Dry,35-44,Sephora,Yes
Charlotte Tilbury Sunscreen Simply,Sunscreen,Charlotte Tilbury,1618.15,5,Great texture and long-lasting effect — definitely worth the price!,Combination,45-54,Nykaa,Yes
Maybelline Foundation Occur,Foundation,Maybelline,2691.19,2,Totally disappointed. Waste of money.,Normal,18-24,Amazon,No
Chanel Clay Mask Think,Clay Mask,Chanel,2297.55,2,Too oily and sticky for my skin type.,Sensitive,45-54,Flipkart,No
MAC Foundation Paper,Foundation,MAC,1265.29,1,Made my skin break out. Wouldn’t recommend.,Dry,55+,Sephora,No
Huda Beauty Face Oil Western,Face Oil,Huda Beauty,1357.15,1,Totally disappointed. Waste of money.,Dry,25-34,Nykaa,No
MAC Lipstick Whose,Lipstick,MAC,2575.16,4,Perfect for my skin type. I can already see a glow after a few uses.,Normal,25-34,Myntra,Yes
Fenty Beauty CC Cream Garden,CC Cream,Fenty Beauty,853.21,2,Not worth the hype. I regret buying it.,Combination,25-34,Sephora,No
Estee Lauder Blush May,Blush,Estee Lauder,518.3,2,Made my skin break out. Wouldn’t recommend.,Oily,45-54,Tira Beauty,No
Maybelline Exfoliator Performance,Exfoliator,Maybelline,1258.8,2,Totally disappointed. Waste of money.,Combination,35-44,Amazon,No
Fenty Beauty Moisturizer Health,Moisturizer,Fenty Beauty,3358.23,3,Average product — didn’t see a huge difference.,Oily,18-24,Nykaa,No
Chanel Blush Section,Blush,Chanel,3364.76,3,"Decent product for the price, but texture could be better.",Combination,18-24,Myntra,No
Minimalist Exfoliator Understand,Exfoliator,Minimalist,1864.38,3,"It’s okay, not bad but not great either.",Oily,35-44,Brand Website,No
Minimalist Lip Gloss Yeah,Lip Gloss,Minimalist,773.88,4,Smells amazing and the packaging is super cute. Highly recommend!,Oily,18-24,Amazon,Yes
Colorbar Face Oil Kid,Face Oil,Colorbar,223.56,5,Absolutely love this product! My skin feels so smooth and radiant.,Dry,25-34,Myntra,Yes
Chanel Bronzer No,Bronzer,Chanel,1722.9,1,Didn’t work for my skin at all. Caused mild irritation.,Dry,25-34,Amazon,No
Lakme Highlighter But,Highlighter,Lakme,783.04,1,Not worth the hype. I regret buying it.,Sensitive,25-34,Flipkart,No
Kylie Cosmetics Countour Family,Countour,Kylie Cosmetics,2015.04,2,Made my skin break out. Wouldn’t recommend.,Normal,18-24,Flipkart,No
Huda Beauty Highlighter City,Highlighter,Huda Beauty,581.87,5,One of the best products I’ve tried! Totally satisfied.,Oily,35-44,Myntra,Yes
Estee Lauder Toner Itself,Toner,Estee Lauder,2697.38,1,Made my skin break out. Wouldn’t recommend.,Sensitive,55+,Sephora,No
Huda Beauty Bronzer Work,Bronzer,Huda Beauty,1779.72,2,Too oily and sticky for my skin type.,Normal,45-54,Amazon,No
Maybelline Sunscreen Agree,Sunscreen,Maybelline,777.15,3,"It’s okay, not bad but not great either.",Normal,55+,Amazon,No
Kylie Cosmetics Lip Gloss Effort,Lip Gloss,Kylie Cosmetics,2623.66,1,Too oily and sticky for my skin type.,Oily,45-54,Tira Beauty,No
Maybelline Sunscreen Beyond,Sunscreen,Maybelline,1836.26,2,Made my skin break out. Wouldn’t recommend.,Normal,35-44,Myntra,No
The Ordinary Lip Gloss Cold,Lip Gloss,The Ordinary,1000.61,3,"It’s okay, not bad but not great either.",Normal,35-44,Flipkart,No
Clinique Toner Role,Toner,Clinique,3266.42,2,Made my skin break out. Wouldn’t recommend.,Oily,25-34,Amazon,No
The Ordinary Foundation Than,Foundation,The Ordinary,1507.37,1,Made my skin break out. Wouldn’t recommend.,Normal,45-54,Tira Beauty,No
Huda Beauty Highlighter Deep,Highlighter,Huda Beauty,981.76,4,One of the best products I’ve tried! Totally satisfied.,Dry,25-34,Brand Website,Yes
L'Oréal Serum Born,Serum,L'Oréal,2283.23,1,Didn’t work for my skin at all. Caused mild irritation.,Normal,25-34,Flipkart,No
Colorbar Bronzer Similar,Bronzer,Colorbar,912.6,1,Didn’t work for my skin at all. Caused mild irritation.,Combination,55+,Amazon,No
L'Oréal Toner Expert,Toner,L'Oréal,1932.35,5,Perfect for my skin type. I can already see a glow after a few uses.,Combination,35-44,Flipkart,Yes
Dior CC Cream Film,CC Cream,Dior,464.27,2,Not worth the hype. I regret buying it.,Dry,55+,Tira Beauty,No
Chanel Clay Mask Safe,Clay Mask,Chanel,486.71,3,"It’s okay, not bad but not great either.",Oily,45-54,Flipkart,No
Clinique Lip Gloss Society,Lip Gloss,Clinique,2989.17,5,Does exactly what it claims. My go-to product now!,Dry,35-44,Tira Beauty,Yes
Estee Lauder Sunscreen Century,Sunscreen,Estee Lauder,2052.71,3,"Works fine, but I’ve used better alternatives.",Dry,25-34,Tira Beauty,No
Maybelline Highlighter Image,Highlighter,Maybelline,1746.6,2,Smells weird and the texture feels heavy.,Combination,55+,Myntra,No
Maybelline Foundation Tell,Foundation,Maybelline,2671.33,5,Great texture and long-lasting effect — definitely worth the price!,Normal,45-54,Tira Beauty,Yes
The Ordinary BB Cream Lawyer,BB Cream,The Ordinary,2232.13,4,Smells amazing and the packaging is super cute. Highly recommend!,Normal,45-54,Nykaa,Yes
Charlotte Tilbury Exfoliator Story,Exfoliator,Charlotte Tilbury,2739.42,2,Smells weird and the texture feels heavy.,Dry,45-54,Flipkart,No
Rare Beauty BB Cream Painting,BB Cream,Rare Beauty,1738.65,2,Made my skin break out. Wouldn’t recommend.,Normal,55+,Nykaa,No
Dior Highlighter Run,Highlighter,Dior,2686.26,1,Smells weird and the texture feels heavy.,Normal,18-24,Nykaa,No
The Ordinary Highlighter Protect,Highlighter,The Ordinary,1605.94,4,Does exactly what it claims. My go-to product now!,Sensitive,25-34,Tira Beauty,Yes
Lakme Cleanser Fish,Cleanser,Lakme,3491.16,3,"It’s okay, not bad but not great either.",Dry,55+,Nykaa,No
MAC Blush Travel,Blush,MAC,347.83,3,"Works fine, but I’ve used better alternatives.",Dry,35-44,Brand Website,No
Rare Beauty Moisturizer Cause,Moisturizer,Rare Beauty,2974.16,4,Perfect for my skin type. I can already see a glow after a few uses.,Normal,45-54,Brand Website,Yes
Minimalist Bronzer Western,Bronzer,Minimalist,2097.34,1,Didn’t work for my skin at all. Caused mild irritation.,Sensitive,18-24,Brand Website,No
Rare Beauty Face Oil Play,Face Oil,Rare Beauty,2889.03,4,Absolutely love this product! My skin feels so smooth and radiant.,Combination,45-54,Tira Beauty,Yes
L'Oréal Color Corrector Over,Color Corrector,L'Oréal,2595.29,1,Not worth the hype. I regret buying it.,Dry,55+,Amazon,No
Fenty Beauty Cleanser Good,Cleanser,Fenty Beauty,3181.86,3,"It’s okay, not bad but not great either.",Combination,18-24,Flipkart,No
MAC Bronzer Consumer,Bronzer,MAC,2457.54,2,Smells weird and the texture feels heavy.,Dry,25-34,Brand Website,No
Dior Countour Already,Countour,Dior,693.55,2,Too oily and sticky for my skin type.,Normal,55+,Tira Beauty,No
Maybelline Clay Mask Cost,Clay Mask,Maybelline,382.24,5,Great texture and long-lasting effect — definitely worth the price!,Dry,25-34,Brand Website,Yes
MAC Lip Gloss Table,Lip Gloss,MAC,1572.88,1,Not worth the hype. I regret buying it.,Dry,45-54,Tira Beauty,No
Estee Lauder Moisturizer Machine,Moisturizer,Estee Lauder,853.15,2,Not worth the hype. I regret buying it.,Oily,18-24,Flipkart,No
Fenty Beauty Color Corrector Class,Color Corrector,Fenty Beauty,2329.41,1,Too oily and sticky for my skin type.,Dry,45-54,Amazon,No
The Ordinary Countour Business,Countour,The Ordinary,908.43,4,Lightweight and hydrating. It blends beautifully and feels premium.,Sensitive,35-44,Brand Website,Yes
Lakme Clay Mask Instead,Clay Mask,Lakme,1011.37,1,Too oily and sticky for my skin type.,Dry,35-44,Amazon,No
Colorbar Toner Apply,Toner,Colorbar,352.95,2,Made my skin break out. Wouldn’t recommend.,Combination,55+,Amazon,No
Chanel Sunscreen High,Sunscreen,Chanel,3465.76,3,Takes time to show results. Not sure if I’d repurchase.,Oily,55+,Sephora,No
Dior Cleanser List,Cleanser,Dior,2003.01,4,One of the best products I’ve tried! Totally satisfied.,Normal,45-54,Brand Website,Yes
Chanel Bronzer Environmental,Bronzer,Chanel,2078.35,2,Didn’t work for my skin at all. Caused mild irritation.,Sensitive,25-34,Sephora,No
Lakme Cleanser Stand,Cleanser,Lakme,2335.09,1,Smells weird and the texture feels heavy.,Sensitive,18-24,Flipkart,No
Lakme BB Cream Low,BB Cream,Lakme,2128.2,1,Too oily and sticky for my skin type.,Oily,55+,Myntra,No
Maybelline Exfoliator Seat,Exfoliator,Maybelline,921.39,2,Didn’t work for my skin at all. Caused mild irritation.,Sensitive,55+,Flipkart,No
Rare Beauty Lipstick Room,Lipstick,Rare Beauty,342.85,1,Didn’t work for my skin at all. Caused mild irritation.,Oily,55+,Myntra,No
Fenty Beauty Cleanser Process,Cleanser,Fenty Beauty,1868.78,3,"It’s okay, not bad but not great either.",Sensitive,18-24,Nykaa,No
L'Oréal BB Cream Prove,BB Cream,L'Oréal,2431.88,3,"Works fine, but I’ve used better alternatives.",Normal,25-34,Sephora,No
